"","Campaign_ID","Target_Audience","Campaign_Goal","Duration","Channel_Used","Conversion_Rate","Acquisition_Cost","ROI","Location","Language","Clicks","Impressions","Engagement_Score","Customer_Segment","Date","Company"
"123271",951418,"Women 18-24","Product Launch",5,"Instagram",0.0586059347601194,7473,1.64811239274067,"Miami","English",24288.64,79751.7,265.839,"Fashion","2022-06-20","Trend Tailors"
"31678",631323,"Women 18-24","Brand Awareness",19,"Facebook",0.0747357506499878,1436,18.1187595210552,"Miami","English",27130.3296,106133.328,353.77776,"Food","2022-09-19","Culinary Quest"
"23564",282058,"Men 25-34","Market Expansion",2,"Facebook",0.0273424259562676,11267,12.5767166410346,"Miami","English",16983.04,56084,186.946666666667,"Home","2022-03-27","Space Spruce"
"81469",119824,"Men 25-34","Increase Sales",19,"Instagram",0.085752697781619,3995,13.3459903264724,"Las Vegas","English",4469.8368,24126.336,80.42112,"Home","2022-01-30","Dwell Delight"
"119924",242569,"Men 35-44","Market Expansion",8,"Instagram",0.233197212871289,9744,8.71664099385346,"New York","Spanish",2255.4,7520,25.0666666666667,"Fashion","2022-04-27","Runway Rebels"
"60818",247443,"Men 18-24","Market Expansion",7,"Facebook",0.299366669665746,7819,17.9545786158251,"New York","Spanish",57220.8,131564.8,438.549333333333,"Fashion","2022-08-16","Trend Tailors"
"61208",118861,"Women 25-34","Increase Sales",26,"Facebook",0.0974227986359311,2302,8.6701564860456,"Austin","English",438.5524,1548.72,5.1624,"Fashion","2022-02-26","Attire Artistry"
"103083",202643,"All Ages","Brand Awareness",21,"Instagram",0.050358916237227,4133,37.3493854526849,"Miami","French",19162.528,75412.512,251.37504,"Health","2022-08-27","Vital Vigor"
"114874",822182,"Women 35-44","Increase Sales",3,"Instagram",0.0456250748766055,6385,10.8497475497297,"Miami","English",1392,5573.4,18.578,"Fashion","2022-12-22","Style Sphere"
"76504",167733,"Women 35-44","Product Launch",5,"Instagram",0.114016922162556,13970,3.26188765031911,"Los Angeles","English",67337.34,127984.5,426.615,"Technology","2022-01-06","Gadget Giants"
"29808",274545,"Women 35-44","Increase Sales",26,"Facebook",0.0532099586231151,10944,20.7494376129283,"Las Vegas","Spanish",20317.9328,102685.968,342.28656,"Home","2022-11-21","Dwell Delight"
"54662",316147,"Women 25-34","Increase Sales",8,"Facebook",0.150230165218809,5213,3.12172805584596,"New York","English",19798.8,47112,157.04,"Fashion","2022-06-28","Chic Couture"
"53616",363695,"Women 45-60","Increase Sales",23,"Facebook",0.232867319178209,6715,27.1555876145211,"Los Angeles","English",73037.4876,165544.56,551.8152,"Fashion","2022-04-12","Vogue Visions"
"67327",442302,"Women 35-44","Increase Sales",30,"Instagram",0.0497268718628533,12569,26.5799879535167,"Las Vegas","English",1013.6896,6994.512,23.31504,"Technology","2022-03-18","Giga Geeks"
"177598",353154,"Men 25-34","Product Launch",5,"Twitter",0.0188468671871841,8427,0.824395275511345,"Miami","English",11314.56,37720.2,125.734,"Food","2022-04-01","Nosh Nirvana"
"72002",440619,"Women 35-44","Brand Awareness",18,"Instagram",0.286271715345384,9461,4.93036448234376,"Los Angeles","French",35853.51,82935.36,276.4512,"Technology","2022-03-22","Cyber Circuit"
"178483",665212,"Men 18-24","Increase Sales",18,"Twitter",0.0697071555803376,5086,3.84217742059884,"Miami","English",25481.632,99777.888,332.59296,"Food","2022-10-28","Gourmet Grove"
"173",566868,"Men 25-34","Brand Awareness",5,"Facebook",0.28473563100026,1529,13.1246967943877,"Los Angeles","French",65642.78,124825.5,416.085,"Technology","2022-06-19","Code Crafters"
"126037",528929,"Men 45-60","Increase Sales",15,"Pinterest",0.0749898658137496,11644,1.75944437659214,"New York","French",48845.643,146476.8,488.256,"Technology","2022-10-30","Tech Titans"
"17309",973426,"Men 35-44","Product Launch",21,"Facebook",0.0841233506819086,3600,17.1314011817907,"Miami","English",2740.6016,12098.016,40.32672,"Home","2022-01-02","Living Luxe"
"26253",708713,"Women 45-60","Brand Awareness",8,"Facebook",0.0371210618500007,5017,35.0855515628175,"Las Vegas","English",2844.16,13213.8,44.046,"Home","2022-07-29","Homely Haven"
"133005",331525,"Men 45-60","Product Launch",24,"Pinterest",0.041437799948393,14162,2.3288342369977,"Austin","French",8310.4736,19003.248,63.34416,"Home","2022-10-10","Hearth Harmony"
"130888",249298,"Men 25-34","Market Expansion",1,"Pinterest",0.257114443973757,10543,3.88731853858562,"Los Angeles","English",18128.46,38677.5,128.925,"Technology","2022-12-03","Tech Titans"
"121925",896746,"Women 25-34","Brand Awareness",15,"Instagram",0.10908489727532,2575,47.0948561884462,"Austin","English",2709.9644,6168.528,20.56176,"Fashion","2022-06-19","Glam Garments"
"65820",306422,"Women 18-24","Market Expansion",5,"Instagram",0.360304365402115,3869,25.3902253000359,"Los Angeles","French",54154.52,103378.5,344.595,"Technology","2022-04-14","Quantum Quirks"
"192658",465438,"Women 35-44","Brand Awareness",13,"Twitter",0.0326547605921472,14820,0.300670193448785,"Las Vegas","English",17096.32,72579.6,241.932,"Fashion","2022-05-16","Glam Garments"
"6798",711641,"Women 18-24","Brand Awareness",12,"Facebook",0.169680232702,3634,16.3580728284436,"Los Angeles","French",43570.66,83620.5,278.735,"Technology","2022-10-14","Silicon Saga"
"67532",472633,"Women 25-34","Product Launch",4,"Instagram",0.0411081351796806,8718,8.86474725617954,"Austin","English",14125.8,24594.9,81.983,"Technology","2022-06-21","Innovate Infinity"
"45508",919259,"Men 45-60","Market Expansion",14,"Facebook",0.0169711689313585,12502,1.40220299039813,"Las Vegas","English",23135.36,97733.7,325.779,"Health","2022-01-09","Elixir Essence"
"67974",106961,"Men 25-34","Market Expansion",6,"Instagram",0.0551952547428198,8532,7.36721502671842,"Austin","English",11118.64,19455.9,64.853,"Technology","2022-06-17","NexGen Nerds"
"170661",626274,"Men 18-24","Increase Sales",16,"Twitter",0.0701478726241257,8108,1.74408852254639,"Las Vegas","English",15223.9296,77436,258.12,"Home","2022-10-08","Homely Haven"
"70342",259713,"Men 18-24","Product Launch",1,"Instagram",0.0629429463802393,6358,11.1611880202703,"Miami","English",5215.36,17959.9,59.8663333333333,"Technology","2022-01-21","Silicon Saga"
"9802",743784,"Women 35-44","Brand Awareness",1,"Facebook",0.033698950217464,14797,10.7194404840554,"Miami","English",17829.76,58827.3,196.091,"Technology","2022-07-12","Pixel Pioneers"
"25860",785238,"Women 35-44","Product Launch",28,"Facebook",0.389675112332628,6251,9.67602261997696,"Los Angeles","English",45964.4878,105401.52,351.3384,"Home","2022-06-14","Dwell Delight"
"53131",765953,"Men 35-44","Brand Awareness",24,"Facebook",0.120162256229922,11202,24.0251139988522,"Austin","English",9538.672,20055.168,66.85056,"Fashion","2022-04-15","Chic Couture"
"131409",819871,"Men 25-34","Increase Sales",20,"Pinterest",0.0807946843728128,6874,5.11527218139782,"Austin","French",9052.9296,20663.856,68.87952,"Technology","2022-04-13","Pixel Pioneers"
"166755",157631,"Men 18-24","Product Launch",27,"Twitter",0.0198169337409806,8020,0.944062278655848,"Miami","English",6290.4512,25786.656,85.95552,"Technology","2022-01-05","Innovate Infinity"
"192515",223666,"Men 25-34","Market Expansion",11,"Twitter",0.040343741803128,12626,3.19358375560108,"Austin","Spanish",12990.12,22654.5,75.515,"Fashion","2022-11-28","Trend Tailors"
"149922",326709,"Men 35-44","Increase Sales",21,"Pinterest",0.125672216942787,7702,11.3101556896869,"Austin","English",9357.4624,21344.256,71.14752,"Fashion","2022-06-24","Runway Rebels"
"45859",309934,"Women 45-60","Market Expansion",5,"Facebook",0.0149823278960904,10354,13.3762481696258,"Miami","French",23560.96,77394.8,257.982666666667,"Health","2022-01-31","Fitness Front"
"136147",664856,"Women 18-24","Market Expansion",13,"Pinterest",0.257967016192579,12451,6.87775879818883,"Los Angeles","French",33312.86,69838.5,232.795,"Home","2022-06-02","Furnish Fine"
"141893",735102,"Women 18-24","Product Launch",19,"Pinterest",0.139658489929309,7342,0.414958575268086,"Austin","French",4012.4084,9394.272,31.31424,"Food","2022-01-08","Dine Divine"
"128806",985259,"Women 18-24","Product Launch",23,"Pinterest",0.0845792799859045,4786,14.3483338344093,"Las Vegas","English",1927.4816,11776.752,39.25584,"Technology","2022-03-27","Innovate Infinity"
"190006",454763,"Women 25-34","Increase Sales",3,"Twitter",0.36425929726202,6603,3.89900519969938,"Los Angeles","English",42230.72,81117,270.39,"Health","2022-04-23","Balance Beam"
"166795",628670,"Women 25-34","Market Expansion",3,"Twitter",0.0603471445526387,3392,0.985810323524537,"Miami","English",2357.12,8700.3,29.001,"Technology","2022-06-25","Giga Geeks"
"137723",878755,"Women 35-44","Brand Awareness",20,"Pinterest",0.0815408697511741,11531,5.94169431936197,"Austin","English",10725.3432,24402.384,81.34128,"Home","2022-11-11","Nest Neat"
"82357",651852,"Men 45-60","Product Launch",18,"Instagram",0.0562255527378843,12750,10.4525434599003,"Austin","English",8252.5872,17440.272,58.13424,"Home","2022-03-04","Dwell Delight"
"195194",180836,"Women 18-24","Increase Sales",11,"Twitter",0.0381032835989468,12519,2.31509932804876,"Las Vegas","English",5829.76,25651.8,85.506,"Fashion","2022-06-07","Style Sphere"
"185892",831585,"Men 18-24","Market Expansion",14,"Twitter",0.0698096847447386,9608,3.53229031265394,"Austin","English",16890.64,29319.6,97.732,"Health","2022-08-17","Fitness Front"
"32577",453291,"Women 35-44","Market Expansion",6,"Facebook",0.285625983363855,12013,26.0943104476014,"Los Angeles","English",27500.9,53619,178.73,"Food","2022-07-13","Feast Flavors"
"31319",627047,"Men 35-44","Brand Awareness",9,"Facebook",0.353644667135957,6282,9.53842638496182,"Los Angeles","French",51129.54,97731,325.77,"Food","2022-03-13","Savor Street"
"111004",644841,"Women 25-34","Market Expansion",10,"Instagram",0.243625636010523,10598,18.5455137896301,"New York","English",63554.4,145862.4,486.208,"Fashion","2022-03-11","Glam Garments"
"98597",494651,"Women 25-34","Product Launch",17,"Instagram",0.113293395879256,3938,63.0609072761859,"Miami","English",2008.7936,9277.632,30.92544,"Food","2022-11-17","Bistro Bliss"
"28105",233886,"All Ages","Brand Awareness",19,"Facebook",0.360579506370023,5413,11.8416728098154,"New York","English",75960.654,207514.368,691.71456,"Home","2022-03-23","Hearth Harmony"
"91288",115901,"All Ages","Brand Awareness",20,"Instagram",0.043737143563373,1588,39.7738769107092,"Miami","English",16885.792,66635.856,222.11952,"Food","2022-06-28","Culinary Quest"
"2510",923341,"Men 45-60","Brand Awareness",1,"Facebook",0.0298452896423987,6948,11.8677194538749,"Las Vegas","English",22490.88,95050.8,316.836,"Technology","2022-05-01","Quantum Quirks"
"34248",981001,"Women 25-34","Increase Sales",9,"Facebook",0.166498274346707,3232,12.0786533074699,"New York","English",48682.2,112297.6,374.325333333333,"Food","2022-06-30","Nosh Nirvana"
"5830",909063,"Women 45-60","Market Expansion",26,"Facebook",0.229853852408402,5747,25.8968718543911,"New York","English",44180.367,122160.384,407.20128,"Technology","2022-06-06","Pixel Pioneers"
"159741",497260,"Women 45-60","Brand Awareness",9,"Twitter",0.106342591335858,3231,2.92046806143289,"New York","French",29444.1,68881.6,229.605333333333,"Technology","2022-03-04","Giga Geeks"
"140605",557869,"Women 25-34","Product Launch",13,"Pinterest",0.0476947740062915,13257,0.83292063975228,"Miami","English",2988.16,11330.9,37.7696666666667,"Food","2022-11-12","Feast Flavors"
"146814",601893,"Men 25-34","Product Launch",16,"Pinterest",0.0453047845124971,9141,5.56763300357681,"Miami","English",4482.2272,19988.64,66.6288,"Health","2022-01-27","Elixir Essence"
"152642",982766,"Women 35-44","Market Expansion",15,"Pinterest",0.0894177749611395,6647,3.45021083781746,"Austin","English",11493.5964,26120.016,87.06672,"Fashion","2022-05-15","Runway Rebels"
"143251",635006,"Men 35-44","Brand Awareness",16,"Pinterest",0.508663048969385,6216,3.6318313238922,"New York","French",29884.701,90494.208,301.64736,"Food","2022-09-28","Gastronomy Guild"
"38446",435727,"Men 35-44","Product Launch",17,"Facebook",0.135921788262313,5401,13.6065804686376,"Austin","French",16450.434,34111.152,113.70384,"Food","2022-06-11","Epicurean Edge"
"30373",389208,"Women 35-44","Market Expansion",10,"Facebook",0.173530841508146,1994,26.5972891858412,"Los Angeles","English",64840.72,123328.5,411.095,"Home","2022-11-29","Nest Neat"
"147440",770533,"Women 25-34","Brand Awareness",19,"Pinterest",0.044396274261475,11396,12.0906866280466,"Miami","English",15133.3248,65130.912,217.10304,"Health","2022-09-26","Heal Hub"
"63302",669888,"Women 25-34","Product Launch",2,"Facebook",0.0855153337717744,10773,1.96751962097291,"Austin","French",3566.16,6549.9,21.833,"Fashion","2022-02-12","Attire Artistry"
"2400",520645,"Women 35-44","Brand Awareness",26,"Facebook",0.0532126986292336,14517,9.81203156059468,"Austin","French",7951.2004,16826.832,56.08944,"Technology","2022-06-29","Giga Geeks"
"156736",532508,"Women 18-24","Increase Sales",13,"Twitter",0.235623895012658,13668,3.82177153142735,"New York","English",69780.9,159913.6,533.045333333333,"Technology","2022-05-12","Quantum Quirks"
"142664",188132,"Men 25-34","Market Expansion",26,"Pinterest",0.114226548756663,6400,17.7700716715944,"Austin","English",198.198,867.024,2.89008,"Food","2022-12-11","Gastronomy Guild"
"51459",325833,"Women 45-60","Market Expansion",1,"Facebook",0.022065345450159,13095,4.54106662268682,"Austin","English",16401.32,28483.5,94.945,"Fashion","2022-10-10","Fiber Fashion"
"157291",359106,"Men 45-60","Product Launch",15,"Twitter",0.0721392715487584,4598,6.13099775512683,"Austin","English",6554.3764,13986.864,46.62288,"Technology","2022-09-02","Silicon Saga"
"95276",908889,"Men 18-24","Product Launch",29,"Instagram",0.349525187543036,5388,11.7039830355274,"Los Angeles","English",79799.258,180573.84,601.9128,"Food","2022-03-05","Dine Divine"
"11018",595873,"Women 18-24","Brand Awareness",25,"Facebook",0.304099731397379,1969,19.6462904555532,"Los Angeles","French",97737.5322,220425.84,734.7528,"Technology","2022-10-02","Gadget Giants"
"148162",747658,"Men 35-44","Product Launch",5,"Pinterest",0.349481777857899,3306,2.89376501932036,"Los Angeles","French",10157.84,22320,74.4,"Fashion","2022-02-16","Trend Tailors"
"192540",932133,"Women 45-60","Market Expansion",12,"Twitter",0.020227389002783,6545,4.70251872285162,"Las Vegas","English",17564.16,74528.1,248.427,"Fashion","2022-10-13","Style Sphere"
"49586",242847,"Men 18-24","Product Launch",16,"Facebook",0.195633847293734,4373,58.4843260082833,"Austin","English",4352.8056,9508.32,31.6944,"Health","2022-12-19","Vigor Valley"
"190282",474659,"Men 45-60","Brand Awareness",30,"Twitter",0.226429518423479,10605,3.55372856511625,"Los Angeles","English",105199.094,237001.68,790.0056,"Health","2022-06-30","Aura Align"
"82625",284902,"Men 45-60","Brand Awareness",6,"Instagram",0.100666459729401,1574,18.8783186183154,"New York","English",15548.4,37520,125.066666666667,"Home","2022-09-20","Furnish Fine"
"158306",684466,"All Ages","Brand Awareness",7,"Twitter",0.0481966968908924,5572,1.14094572299892,"Las Vegas","French",1733.12,8587.8,28.626,"Technology","2022-05-01","Giga Geeks"
"68276",947094,"Women 25-34","Brand Awareness",8,"Instagram",0.345236636307705,12514,12.9772298535767,"New York","Spanish",15974.7,38484.8,128.282666666667,"Technology","2022-04-07","Gadget Giants"
"22861",337466,"Women 25-34","Market Expansion",5,"Facebook",0.518370327767459,1920,15.3626293188944,"Los Angeles","English",75593.56,143401.5,478.005,"Home","2022-12-26","Living Luxe"
"121313",609666,"Women 18-24","Market Expansion",14,"Instagram",0.463903360979225,1470,16.0854746488273,"New York","Spanish",45828.3,105857.6,352.858666666667,"Fashion","2022-12-29","Style Sphere"
"46091",426921,"Women 35-44","Market Expansion",30,"Facebook",0.173547766715873,7551,35.0902453211231,"Los Angeles","French",62606.852,142374.24,474.5808,"Health","2022-01-17","Well Wish"
"191882",682502,"Men 25-34","Brand Awareness",10,"Twitter",0.0307211799476398,1903,3.58396006026128,"Miami","English",23635.84,77637.7,258.792333333333,"Fashion","2022-06-29","Attire Artistry"
"159763",482235,"Men 35-44","Increase Sales",24,"Twitter",0.185269374788432,1268,8.03839399409356,"Austin","French",18254.3504,37780.56,125.9352,"Technology","2022-11-25","Silicon Saga"
"45",655426,"Women 18-24","Product Launch",17,"Facebook",0.0962330055683154,7508,39.2180215900684,"Miami","French",22396.4224,87882.48,292.9416,"Technology","2022-12-02","Giga Geeks"
"199814",869794,"Men 18-24","Increase Sales",6,"Twitter",0.0510607978615468,8282,2.92737885371357,"Miami","English",23979.52,78751.4,262.504666666667,"Fashion","2022-02-15","Glam Garments"
"93373",500316,"All Ages","Brand Awareness",2,"Instagram",0.185260114508083,5173,25.6986280345207,"Los Angeles","English",32425.12,62814,209.38,"Food","2022-09-14","Savor Street"
"136798",161282,"Women 18-24","Product Launch",11,"Pinterest",0.0598208709576958,14306,5.19814581470637,"Austin","English",11567.92,22025.1,73.417,"Home","2022-03-30","Domestic Dream"
"72612",197507,"Women 25-34","Product Launch",8,"Instagram",0.0987753572774125,3673,42.9273974932218,"Las Vegas","French",2197.76,10522.8,35.076,"Technology","2022-11-12","NexGen Nerds"
"28561",611273,"Women 45-60","Market Expansion",27,"Facebook",0.0404254065018037,4334,20.3769528817894,"Las Vegas","French",17262.9248,87543.504,291.81168,"Home","2022-02-19","Dwell Delight"
"172167",955236,"Men 18-24","Increase Sales",24,"Twitter",0.340131936279531,14990,5.47557143704466,"New York","French",76156.311,208037.376,693.45792,"Home","2022-09-26","Nest Neat"
"116198",808837,"Women 25-34","Increase Sales",27,"Instagram",0.4131828328427,5858,10.2803810827137,"New York","English",58989.315,161936.64,539.7888,"Fashion","2022-01-18","Silk & Style"
"151038",818912,"Women 45-60","Market Expansion",5,"Pinterest",0.185528640077156,4932,2.39282351715112,"Los Angeles","English",45734.08,95328,317.76,"Fashion","2022-10-22","Runway Rebels"
"112288",196384,"Men 25-34","Product Launch",17,"Instagram",0.0426813433759014,7699,8.52998670595254,"Miami","English",1647.9232,7887.6,26.292,"Fashion","2022-02-18","Trend Tailors"
"72057",331429,"Men 35-44","Increase Sales",1,"Instagram",0.0942869425633989,6748,1.9088800787672,"Austin","French",11827.4,20667.3,68.891,"Technology","2022-10-22","Silicon Saga"
"13025",688091,"Women 25-34","Increase Sales",20,"Facebook",0.0579366962875693,10284,28.7398860790132,"Las Vegas","English",25105.2736,126419.616,421.39872,"Technology","2022-10-06","NexGen Nerds"
"199173",906325,"Men 25-34","Increase Sales",8,"Twitter",0.240645666318415,1036,8.15591776613781,"New York","English",15563.1,37552,125.173333333333,"Fashion","2022-07-21","Attire Artistry"
"117240",596341,"Women 35-44","Market Expansion",15,"Instagram",0.364613284675103,3028,71.3796607661644,"New York","English",18925.368,54335.232,181.11744,"Fashion","2022-07-27","Mode Maven"
"40415",701880,"Women 25-34","Market Expansion",5,"Facebook",0.0820057597514785,3848,20.6510819844987,"Miami","English",21818.24,71747.9,239.159666666667,"Food","2022-09-15","Nosh Nirvana"
"111689",591384,"Women 18-24","Brand Awareness",3,"Instagram",0.0261054203178596,14359,2.52546373826547,"Miami","English",20795.52,68436.2,228.120666666667,"Fashion","2022-02-16","Fiber Fashion"
"84753",975670,"Men 18-24","Product Launch",3,"Instagram",0.0443015618611258,4145,4.89398424370875,"Las Vegas","English",2885.76,13389.3,44.631,"Home","2022-10-20","Furnish Fine"
"57784",412669,"Women 25-34","Increase Sales",2,"Facebook",0.0690030218729962,2401,4.64764492855739,"Miami","English",6259.84,21345.1,71.1503333333333,"Fashion","2022-09-09","Vogue Visions"
"61059",939428,"Women 18-24","Brand Awareness",27,"Facebook",0.125421340039067,2434,32.4069447600116,"Las Vegas","English",22018.5152,111119.04,370.3968,"Fashion","2022-03-17","Runway Rebels"
"128642",200669,"Women 25-34","Product Launch",2,"Pinterest",0.101635313468137,3054,8.05410870455731,"Miami","English",8796.16,32013.8,106.712666666667,"Technology","2022-04-03","Cyber Circuit"
"82589",348926,"Men 25-34","Product Launch",3,"Instagram",0.0289451653006366,11546,22.0506361899225,"Austin","English",15498.08,26940.3,89.801,"Home","2022-02-25","Space Spruce"
"107076",885332,"Men 35-44","Brand Awareness",10,"Instagram",0.174128955014905,5132,32.4313519130864,"Austin","French",9950.2,17459.4,58.198,"Health","2022-11-15","Aura Align"
"136291",140224,"Men 45-60","Increase Sales",26,"Pinterest",0.278311728020072,6235,15.0393455334691,"Los Angeles","English",60288.613,149361.84,497.8728,"Home","2022-05-23","Cozy Corners"
"184845",622456,"Men 25-34","Product Launch",9,"Twitter",0.0500236601465194,10121,3.82698850584738,"Las Vegas","English",19510.4,82634.4,275.448,"Food","2022-12-05","Culinary Quest"
"106522",915537,"Women 18-24","Market Expansion",27,"Instagram",0.0854182724191814,8626,23.4657362089122,"Miami","English",8721.2928,35156.016,117.18672,"Health","2022-10-16","Elixir Essence"
"83453",184041,"Women 25-34","Increase Sales",27,"Instagram",0.10352363767063,1740,23.85897556415,"Miami","English",20440.288,80340.624,267.80208,"Home","2022-08-27","Furnish Fine"
"175828",235534,"Men 25-34","Product Launch",16,"Twitter",0.0605959009621522,6900,3.48664627343039,"Las Vegas","English",9907.6736,51084.432,170.28144,"Food","2022-02-07","Dine Divine"
"166181",473077,"Men 35-44","Product Launch",16,"Twitter",0.146056567174115,3280,2.38247381779381,"Las Vegas","French",2681.7472,15264.288,50.88096,"Technology","2022-03-28","Pixel Pioneers"
"111763",367820,"Men 45-60","Increase Sales",16,"Instagram",0.0420238259777289,10948,31.0341344000142,"Las Vegas","English",7723.0912,40253.76,134.1792,"Fashion","2022-04-04","Trend Tailors"
"109512",273945,"Men 35-44","Product Launch",14,"Instagram",0.122990259944171,14206,21.1156058576531,"Los Angeles","English",94426.5,178557,595.19,"Health","2022-04-18","Balance Beam"
"189444",818320,"Men 25-34","Product Launch",25,"Twitter",0.0514859929599217,9005,2.21673180877424,"Miami","English",713.2224,4281.984,14.27328,"Health","2022-01-20","Vigor Valley"
"48558",715493,"Men 45-60","Product Launch",21,"Facebook",0.0396486139501584,9841,27.1267956626508,"Austin","English",4907.1308,10636.272,35.45424,"Health","2022-08-29","Vital Vigor"
"16156",615205,"All Ages","Brand Awareness",16,"Facebook",0.0544174207452381,3314,31.9992135213906,"Austin","English",7910.3024,16743.024,55.81008,"Technology","2022-10-13","Gadget Giants"
"125939",645530,"Men 18-24","Increase Sales",9,"Pinterest",0.347860167313964,2394,7.22798061357064,"Los Angeles","French",17166.94,36703.5,122.345,"Technology","2022-10-14","Code Crafters"
"98265",763511,"Men 35-44","Product Launch",9,"Instagram",0.342260315816477,6141,4.82135317859439,"Los Angeles","English",43758.68,83967,279.89,"Food","2022-02-23","Savor Street"
"192871",241643,"Men 35-44","Product Launch",11,"Twitter",0.0876472081960819,8683,4.87703772845564,"Austin","English",16742.96,29067.3,96.891,"Fashion","2022-11-20","Fiber Fashion"
"35143",934816,"Men 35-44","Product Launch",11,"Facebook",0.0501245474963156,13054,5.62201502768958,"Austin","French",19089.2,33076.5,110.255,"Food","2022-02-14","Feast Flavors"
"171117",434087,"Men 45-60","Brand Awareness",4,"Twitter",0.0721961685899454,6110,7.20173947009415,"Las Vegas","English",19616.64,83077.2,276.924,"Home","2022-12-09","Domestic Dream"
"20187",909229,"Women 25-34","Increase Sales",3,"Facebook",0.29425557869553,12833,9.19173107054075,"Los Angeles","English",66935.12,127237.5,424.125,"Home","2022-10-03","Living Luxe"
"143127",631337,"Women 45-60","Brand Awareness",30,"Pinterest",0.0602364673942337,6776,15.9694070805042,"Austin","French",6369.3916,14664.24,48.8808,"Food","2022-02-18","Bistro Bliss"
"146806",498222,"Men 35-44","Increase Sales",16,"Pinterest",0.164713439767842,11664,13.3420848966686,"Las Vegas","English",4644.8512,26587.44,88.6248,"Health","2022-07-14","Fitness Front"
"191490",685400,"Men 18-24","Product Launch",8,"Twitter",0.18926922705238,14192,1.81829891818277,"New York","English",24019.8,56640,188.8,"Fashion","2022-05-22","Silk & Style"
"192069",922685,"Men 18-24","Market Expansion",10,"Twitter",0.0747907926975685,13016,3.06715028486829,"Austin","English",3970.2,7240.8,24.136,"Fashion","2022-06-09","Style Sphere"
"138710",797000,"Women 25-34","Brand Awareness",5,"Pinterest",0.0970458804266159,5870,6.9417758707977,"Austin","English",6581.64,12658.8,42.196,"Home","2022-05-11","Living Luxe"
"111550",496814,"All Ages","Increase Sales",22,"Instagram",0.237375059003489,4296,27.3750887327434,"New York","French",5668.971,18724.608,62.41536,"Fashion","2022-03-14","Fiber Fashion"
"10930",732821,"Women 18-24","Brand Awareness",2,"Facebook",0.0434378913028744,5637,1.91673660467507,"Miami","English",22120.32,72727.9,242.426333333333,"Technology","2022-09-19","Pixel Pioneers"
"95987",539214,"Women 18-24","Market Expansion",27,"Instagram",0.391121777978458,11085,35.8175294410309,"New York","English",70878.654,193863.168,646.21056,"Food","2022-02-15","Gourmet Grove"
"147363",734191,"Men 25-34","Brand Awareness",26,"Pinterest",0.241296874651163,9809,1.90084073568215,"New York","English",56293.314,168463.872,561.54624,"Health","2022-01-21","Elixir Essence"
"140512",559075,"Women 45-60","Brand Awareness",7,"Pinterest",0.0261339744139809,1014,8.06517674071781,"Miami","French",7683.84,28051.8,93.506,"Food","2022-08-13","Gastronomy Guild"
"132324",704230,"Men 18-24","Brand Awareness",16,"Pinterest",0.0687811261658779,14421,10.8696335370587,"Las Vegas","English",9274.21440000001,51811.488,172.70496,"Home","2022-08-20","Furnish Fine"
"141543",711442,"Women 25-34","Product Launch",6,"Pinterest",0.0750158804378544,10807,2.76337734578089,"Las Vegas","Spanish",4106.88,19689.3,65.631,"Food","2022-10-20","Feast Flavors"
"152491",520705,"Women 25-34","Product Launch",20,"Pinterest",0.111615737167197,9447,3.83169373093464,"Austin","English",13910.3536,31522.608,105.07536,"Fashion","2022-05-29","Chic Couture"
"127495",284053,"Men 18-24","Brand Awareness",17,"Pinterest",0.423620604885428,9372,3.21418041067806,"Los Angeles","Spanish",64665.909,160049.52,533.4984,"Technology","2022-07-26","Quantum Quirks"
"59688",128615,"Men 18-24","Market Expansion",30,"Facebook",0.155322191164547,9516,17.6628370986396,"Austin","English",12490.2492,26057.808,86.85936,"Fashion","2022-10-13","Silk & Style"
"176017",423381,"Men 35-44","Market Expansion",12,"Twitter",0.236096249292634,12157,3.34948881272074,"Los Angeles","English",17957.1,35805,119.35,"Food","2022-05-05","Feast Flavors"
"97426",286040,"Men 45-60","Product Launch",19,"Instagram",0.0834565958664788,2618,18.8616018232344,"Miami","Spanish",29077.9456,113641.92,378.8064,"Food","2022-12-22","Bistro Bliss"
"117932",757731,"Women 18-24","Increase Sales",29,"Instagram",0.320224916244718,7492,32.4698046774074,"New York","English",67859.946,185757.696,619.19232,"Fashion","2022-04-10","Mode Maven"
"26062",330183,"Women 18-24","Product Launch",18,"Facebook",0.0757217064141619,6387,1.68422562498255,"Las Vegas","English",11784.8192,60387.12,201.2904,"Home","2022-03-01","Cozy Corners"
"50377",709041,"Men 35-44","Market Expansion",10,"Facebook",0.0400912717286534,10068,11.3896089739679,"Miami","English",18041.6,59514.7,198.382333333333,"Fashion","2022-09-29","Chic Couture"
"16913",981477,"Women 25-34","Increase Sales",24,"Facebook",0.622670340847264,8055,1.12297145810957,"Los Angeles","English",29483.3924,68787.36,229.2912,"Technology","2022-01-19","Cyber Circuit"
"143640",214587,"Women 25-34","Market Expansion",8,"Pinterest",0.0990112672701733,1212,9.12710750132244,"Las Vegas","English",11103.36,51725.7,172.419,"Food","2022-05-02","Dine Divine"
"97571",812884,"Women 18-24","Product Launch",5,"Instagram",0.0617531612698824,9168,20.1528555450137,"Miami","English",7241.6,24524.5,81.7483333333333,"Food","2022-01-27","Dine Divine"
